1.294999999999999929e+01
1.359999999999999964e+01
1.480000000000000071e+01
1.625000000000000000e+01
1.712000000000000099e+01
1.885999999999999943e+01
2.085999999999999943e+01
2.266000000000000014e+01
2.417999999999999972e+01
2.571000000000000085e+01
2.657999999999999829e+01
2.894000000000000128e+01
2.955999999999999872e+01
3.017999999999999972e+01
3.073999999999999844e+01
3.217999999999999972e+01
3.288000000000000256e+01
3.347999999999999687e+01
3.478000000000000114e+01
3.565999999999999659e+01
3.877000000000000313e+01
3.957999999999999829e+01
4.378000000000000114e+01
4.479999999999999716e+01
4.592000000000000171e+01
4.903999999999999915e+01
4.971999999999999886e+01
5.142000000000000171e+01
5.270000000000000284e+01
5.364000000000000057e+01
5.525999999999999801e+01
5.622999999999999687e+01
5.756000000000000227e+01
5.892999999999999972e+01
5.997999999999999687e+01
6.092000000000000171e+01
6.232999999999999829e+01
6.378000000000000114e+01
6.551999999999999602e+01
6.656000000000000227e+01
6.751999999999999602e+01
7.112000000000000455e+01
7.254999999999999716e+01
7.310999999999999943e+01
1.135499999999999972e+02
1.147099999999999937e+02
1.157500000000000000e+02
1.169099999999999966e+02
1.364399999999999977e+02
1.498199999999999932e+02
1.580999999999999943e+02
1.593700000000000045e+02
1.604600000000000080e+02
1.728400000000000034e+02
1.748899999999999864e+02
1.767599999999999909e+02
